xflr5 v6.61

Rev 6
T1-12.1 m/s-VLM2-9.1kg-x-0.1m
QInf  =   12.120000 m/s
Alpha =   -7.500000
Beta  =    0.000°
Phi   =    0.000°
Ctrl  =    0.000
CL    =   -0.016140
Cy    =    0.000000
Cd    =    0.019784     ICd   =    0.001857     PCd   =    0.017927
Cl   = -1.80217e-15
Cm   =    0.249301
ICn   =   -0.000000     PCn   =   -0.000000 
XCP   =    4.079263     YCP   =   -0.000000     ZCP   =    2.278465  
XNP   =    0.000000
Bending =    6.745672

Main Wing
  y-span        Chord      Ai         Cl        PCd          ICd        CmGeom    CmAirf@chord/4    XTrtop    XTrBot      XCP       BM
 168       1.092e+00      -1.504e-01       4.009e-01          -0.015           0.000           1.000       6.390e-04         -0.3230
 169       1.076e+00      -1.504e-01       4.007e-01          -0.015           0.000           1.000       7.288e-04         -0.4292
 170       1.059e+00      -1.504e-01       4.004e-01          -0.015           0.000           1.000       7.596e-04         -0.5619
 171       1.042e+00      -1.504e-01       4.002e-01          -0.015           0.000           1.000       7.288e-04         -0.7398
 172       1.025e+00      -1.504e-01       3.999e-01          -0.015           0.000           1.000       6.390e-04         -1.0024
 173       1.011e+00      -1.504e-01       3.997e-01          -0.015           0.000           1.000       4.974e-04         -1.4507
 174       1.000e+00      -1.504e-01       3.995e-01          -0.015           0.000           1.000       3.155e-04         -2.4399
 175       9.942e-01      -1.504e-01       3.994e-01          -0.015           0.000           1.000       1.081e-04         -5.9149
Strip 17
 176       1.117e+00      -1.102e-01       4.013e-01          -0.015           0.000           1.000       9.548e-05         -0.0870
 177       1.113e+00      -1.102e-01       4.013e-01          -0.015           0.000           1.000       2.787e-04         -0.1543
 178       1.104e+00      -1.102e-01       4.011e-01          -0.015           0.000           1.000       4.394e-04         -0.2337
 179       1.092e+00      -1.102e-01       4.009e-01          -0.015           0.000           1.000       5.644e-04         -0.3239
 180       1.076e+00      -1.102e-01       4.007e-01          -0.015           0.000           1.000       6.437e-04         -0.4304
 181       1.059e+00      -1.102e-01       4.004e-01          -0.015           0.000           1.000       6.709e-04         -0.5634
 182       1.042e+00      -1.102e-01       4.002e-01          -0.015           0.000           1.000       6.437e-04         -0.7417
 183       1.025e+00      -1.102e-01       3.999e-01          -0.015           0.000           1.000       5.644e-04         -1.0048
 184       1.011e+00      -1.102e-01       3.997e-01          -0.015           0.000           1.000       4.394e-04         -1.4539
 185       1.000e+00      -1.102e-01       3.995e-01          -0.015           0.000           1.000       2.787e-04         -2.4452
 186       9.942e-01      -1.102e-01       3.994e-01          -0.015           0.000           1.000       9.548e-05         -5.9277
Strip 18
 187       1.117e+00      -7.532e-02       4.013e-01          -0.015           0.000           1.000       8.092e-05         -0.0872
 188       1.113e+00      -7.532e-02       4.013e-01          -0.015           0.000           1.000       2.362e-04         -0.1546
 189       1.104e+00      -7.532e-02       4.011e-01          -0.015           0.000           1.000       3.724e-04         -0.2342
 190       1.092e+00      -7.532e-02       4.009e-01          -0.015           0.000           1.000       4.783e-04         -0.3244
 191       1.076e+00      -7.532e-02       4.007e-01          -0.015           0.000           1.000       5.456e-04         -0.4311
 192       1.059e+00      -7.532e-02       4.004e-01          -0.015           0.000           1.000       5.686e-04         -0.5643
 193       1.042e+00      -7.532e-02       4.002e-01          -0.015           0.000           1.000       5.456e-04         -0.7428
 194       1.025e+00      -7.532e-02       3.999e-01          -0.015           0.000           1.000       4.783e-04         -1.0062
 195       1.011e+00      -7.532e-02       3.997e-01          -0.015           0.000           1.000       3.724e-04         -1.4559
 196       1.000e+00      -7.532e-02       3.995e-01          -0.015           0.000           1.000       2.362e-04         -2.4485
 197       9.942e-01      -7.532e-02       3.994e-01          -0.015           0.000           1.000       8.092e-05         -5.9354
Strip 19
 198       1.117e+00      -4.656e-02       4.013e-01          -0.015           0.000           1.000       6.471e-05         -0.0872
 199       1.113e+00      -4.656e-02       4.013e-01          -0.015           0.000           1.000       1.889e-04         -0.1547
 200       1.104e+00      -4.656e-02       4.011e-01          -0.015           0.000           1.000       2.978e-04         -0.2344
 201       1.092e+00      -4.656e-02       4.009e-01          -0.015           0.000           1.000       3.825e-04         -0.3247
 202       1.076e+00      -4.656e-02       4.007e-01          -0.015           0.000           1.000       4.363e-04         -0.4315
 203       1.059e+00      -4.656e-02       4.004e-01          -0.015           0.000           1.000       4.547e-04         -0.5648
 204       1.042e+00      -4.656e-02       4.002e-01          -0.015           0.000           1.000       4.363e-04         -0.7433
 205       1.025e+00      -4.656e-02       3.999e-01          -0.015           0.000           1.000       3.825e-04         -1.0069
 206       1.011e+00      -4.656e-02       3.997e-01          -0.015           0.000           1.000       2.978e-04         -1.4570
 207       1.000e+00      -4.656e-02       3.995e-01          -0.015          -0.000           1.000       1.889e-04         -2.4502
 208       9.942e-01      -4.656e-02       3.994e-01          -0.015          -0.000           1.000       6.471e-05         -5.9395
Strip 20
 209       1.117e+00      -2.446e-02       4.013e-01          -0.015           0.000           1.000       4.719e-05         -0.0873
 210       1.113e+00      -2.446e-02       4.013e-01          -0.015           0.000           1.000       1.377e-04         -0.1548
 211       1.104e+00      -2.446e-02       4.011e-01          -0.015           0.000           1.000       2.171e-04         -0.2345
 212       1.092e+00      -2.446e-02       4.009e-01          -0.015           0.000           1.000       2.789e-04         -0.3249
 213       1.076e+00      -2.446e-02       4.007e-01          -0.015           0.000           1.000       3.181e-04         -0.4317
 214       1.059e+00      -2.446e-02       4.004e-01          -0.015           0.000           1.000       3.316e-04         -0.5650
 215       1.042e+00      -2.446e-02       4.002e-01          -0.015           0.000           1.000       3.181e-04         -0.7436
 216       1.025e+00      -2.446e-02       3.999e-01          -0.015           0.000           1.000       2.789e-04         -1.0073
 217       1.011e+00      -2.446e-02       3.997e-01          -0.015           0.000           1.000       2.171e-04         -1.4574
 218       1.000e+00      -2.446e-02       3.995e-01          -0.015           0.000           1.000       1.377e-04         -2.4509
 219       9.942e-01      -2.446e-02       3.994e-01          -0.015           0.000           1.000       4.719e-05         -5.9414
Strip 21
 220       1.117e+00      -9.474e-03       4.013e-01          -0.015           0.000           1.000       2.870e-05         -0.0873
 221       1.113e+00      -9.474e-03       4.013e-01          -0.015           0.000           1.000       8.378e-05         -0.1548
 222       1.104e+00      -9.474e-03       4.011e-01          -0.015           0.000           1.000       1.321e-04         -0.2345
 223       1.092e+00      -9.474e-03       4.009e-01          -0.015           0.000           1.000       1.697e-04         -0.3249
 224       1.076e+00      -9.474e-03       4.007e-01          -0.015           0.000           1.000       1.935e-04         -0.4317
 225       1.059e+00      -9.474e-03       4.004e-01          -0.015           0.000           1.000       2.017e-04         -0.5650
 226       1.042e+00      -9.474e-03       4.002e-01          -0.015           0.000           1.000       1.935e-04         -0.7437
 227       1.025e+00      -9.474e-03       3.999e-01          -0.015           0.000           1.000       1.697e-04         -1.0074
 228       1.011e+00      -9.474e-03       3.997e-01          -0.015           0.000           1.000       1.321e-04         -1.4576
 229       1.000e+00      -9.474e-03       3.995e-01          -0.015           0.000           1.000       8.378e-05         -2.4512
 230       9.942e-01      -9.474e-03       3.994e-01          -0.015           0.000           1.000       2.870e-05         -5.9420
Strip 22
 231       1.117e+00      -1.902e-03       4.013e-01          -0.015           0.000           1.000       9.633e-06         -0.0873
 232       1.113e+00      -1.902e-03       4.013e-01          -0.015           0.000           1.000       2.812e-05         -0.1548
 233       1.104e+00      -1.902e-03       4.011e-01          -0.015           0.000           1.000       4.433e-05         -0.2345
 234       1.092e+00      -1.902e-03       4.009e-01          -0.015           0.000           1.000       5.694e-05         -0.3249
 235       1.076e+00      -1.902e-03       4.007e-01          -0.015           0.000           1.000       6.495e-05         -0.4317
 236       1.059e+00      -1.902e-03       4.004e-01          -0.015           0.000           1.000       6.769e-05         -0.5650
 237       1.042e+00      -1.902e-03       4.002e-01          -0.015           0.000           1.000       6.495e-05         -0.7437
 238       1.025e+00      -1.902e-03       3.999e-01          -0.015           0.000           1.000       5.694e-05         -1.0074
 239       1.011e+00      -1.902e-03       3.997e-01          -0.015           0.000           1.000       4.433e-05         -1.4576
 240       1.000e+00      -1.902e-03       3.995e-01          -0.015           0.000           1.000       2.812e-05         -2.4512
 241       9.942e-01      -1.902e-03       3.994e-01          -0.015           0.000           1.000       9.633e-06         -5.9421
Strip 23
 242       1.117e+00       1.902e-03       4.013e-01          -0.015           0.000           1.000       9.633e-06         -0.0873
 243       1.113e+00       1.902e-03       4.013e-01          -0.015           0.000           1.000       2.812e-05         -0.1548
 244       1.104e+00       1.902e-03       4.011e-01          -0.015           0.000           1.000       4.433e-05         -0.2345
 245       1.092e+00       1.902e-03       4.009e-01          -0.015           0.000           1.000       5.694e-05         -0.3249
 246       1.076e+00       1.902e-03       4.007e-01          -0.015           0.000           1.000       6.495e-05         -0.4317
 247       1.059e+00       1.902e-03       4.004e-01          -0.015           0.000           1.000       6.769e-05         -0.5650
 248       1.042e+00       1.902e-03       4.002e-01          -0.015           0.000           1.000       6.495e-05         -0.7437
 249       1.025e+00       1.902e-03       3.999e-01          -0.015           0.000           1.000       5.694e-05         -1.0074
 250       1.011e+00       1.902e-03       3.997e-01          -0.015           0.000           1.000       4.433e-05         -1.4576
 251       1.000e+00       1.902e-03       3.995e-01          -0.015           0.000           1.000       2.812e-05         -2.4512
 252       9.942e-01       1.902e-03       3.994e-01          -0.015           0.000           1.000       9.633e-06         -5.9421
Strip 24
 253       1.117e+00       9.474e-03       4.013e-01          -0.015           0.000           1.000       2.870e-05         -0.0873
 254       1.113e+00       9.474e-03       4.013e-01          -0.015           0.000           1.000       8.378e-05         -0.1548
 255       1.104e+00       9.474e-03       4.011e-01          -0.015           0.000           1.000       1.321e-04         -0.2345
 256       1.092e+00       9.474e-03       4.009e-01          -0.015           0.000           1.000       1.697e-04         -0.3249
 257       1.076e+00       9.474e-03       4.007e-01          -0.015           0.000           1.000       1.935e-04         -0.4317
 258       1.059e+00       9.474e-03       4.004e-01          -0.015           0.000           1.000       2.017e-04         -0.5650
 259       1.042e+00       9.474e-03       4.002e-01          -0.015           0.000           1.000       1.935e-04         -0.7437
 260       1.025e+00       9.474e-03       3.999e-01          -0.015           0.000           1.000       1.697e-04         -1.0074
 261       1.011e+00       9.474e-03       3.997e-01          -0.015           0.000           1.000       1.321e-04         -1.4576
 262       1.000e+00       9.474e-03       3.995e-01          -0.015           0.000           1.000       8.378e-05         -2.4512
 263       9.942e-01       9.474e-03       3.994e-01          -0.015           0.000           1.000       2.870e-05         -5.9420
Strip 25
 264       1.117e+00       2.446e-02       4.013e-01          -0.015           0.000           1.000       4.719e-05         -0.0873
 265       1.113e+00       2.446e-02       4.013e-01          -0.015           0.000           1.000       1.377e-04         -0.1548
 266       1.104e+00       2.446e-02       4.011e-01          -0.015           0.000           1.000       2.171e-04         -0.2345
 267       1.092e+00       2.446e-02       4.009e-01          -0.015           0.000           1.000       2.789e-04         -0.3249
 268       1.076e+00       2.446e-02       4.007e-01          -0.015           0.000           1.000       3.181e-04         -0.4317
 269       1.059e+00       2.446e-02       4.004e-01          -0.015           0.000           1.000       3.316e-04         -0.5650
 270       1.042e+00       2.446e-02       4.002e-01          -0.015           0.000           1.000       3.181e-04         -0.7436
 271       1.025e+00       2.446e-02       3.999e-01          -0.015           0.000           1.000       2.789e-04         -1.0073
 272       1.011e+00       2.446e-02       3.997e-01          -0.015           0.000           1.000       2.171e-04         -1.4574
 273       1.000e+00       2.446e-02       3.995e-01          -0.015           0.000           1.000       1.377e-04         -2.4509
 274       9.942e-01       2.446e-02       3.994e-01          -0.015           0.000           1.000       4.719e-05         -5.9414
Strip 26
 275       1.117e+00       4.656e-02       4.013e-01          -0.015          -0.000           1.000       6.471e-05         -0.0872
 276       1.113e+00       4.656e-02       4.013e-01          -0.015          -0.000           1.000       1.889e-04         -0.1547
 277       1.104e+00       4.656e-02       4.011e-01          -0.015          -0.000           1.000       2.978e-04         -0.2344
 278       1.092e+00       4.656e-02       4.009e-01          -0.015          -0.000           1.000       3.825e-04         -0.3247
 279       1.076e+00       4.656e-02       4.007e-01          -0.015          -0.000           1.000       4.363e-04         -0.4315
 280       1.059e+00       4.656e-02       4.004e-01          -0.015          -0.000           1.000       4.547e-04         -0.5648
 281       1.042e+00       4.656e-02       4.002e-01          -0.015          -0.000           1.000       4.363e-04         -0.7433
 282       1.025e+00       4.656e-02       3.999e-01          -0.015          -0.000           1.000       3.825e-04         -1.0069
 283       1.011e+00       4.656e-02       3.997e-01          -0.015           0.000           1.000       2.978e-04         -1.4570
 284       1.000e+00       4.656e-02       3.995e-01          -0.015          -0.000           1.000       1.889e-04         -2.4502
 285       9.942e-01       4.656e-02       3.994e-01          -0.015           0.000           1.000       6.471e-05         -5.9395
Strip 27
 286       1.117e+00       7.532e-02       4.013e-01          -0.015           0.000           1.000       8.092e-05         -0.0872
 287       1.113e+00       7.532e-02       4.013e-01          -0.015           0.000           1.000       2.362e-04         -0.1546
 288       1.104e+00       7.532e-02       4.011e-01          -0.015           0.000           1.000       3.724e-04         -0.2342
 289       1.092e+00       7.532e-02       4.009e-01          -0.015           0.000           1.000       4.783e-04         -0.3244
 290       1.076e+00       7.532e-02       4.007e-01          -0.015           0.000           1.000       5.456e-04         -0.4311
 291       1.059e+00       7.532e-02       4.004e-01          -0.015           0.000           1.000       5.686e-04         -0.5643
 292       1.042e+00       7.532e-02       4.002e-01          -0.015           0.000           1.000       5.456e-04         -0.7428
 293       1.025e+00       7.532e-02       3.999e-01          -0.015           0.000           1.000       4.783e-04         -1.0062
 294       1.011e+00       7.532e-02       3.997e-01          -0.015           0.000           1.000       3.724e-04         -1.4559
 295       1.000e+00       7.532e-02       3.995e-01          -0.015           0.000           1.000       2.362e-04         -2.4485
 296       9.942e-01       7.532e-02       3.994e-01          -0.015          -0.000           1.000       8.092e-05         -5.9354
Strip 28
 297       1.117e+00       1.102e-01       4.013e-01          -0.015           0.000           1.000       9.548e-05         -0.0870
 298       1.113e+00       1.102e-01       4.013e-01          -0.015           0.000           1.000       2.787e-04         -0.1543
 299       1.104e+00       1.102e-01       4.011e-01          -0.015           0.000           1.000       4.394e-04         -0.2337
 300       1.092e+00       1.102e-01       4.009e-01          -0.015           0.000           1.000       5.644e-04         -0.3239
 301       1.076e+00       1.102e-01       4.007e-01          -0.015           0.000           1.000       6.437e-04         -0.4304
 302       1.059e+00       1.102e-01       4.004e-01          -0.015           0.000           1.000       6.709e-04         -0.5634
 303       1.042e+00       1.102e-01       4.002e-01          -0.015           0.000           1.000       6.437e-04         -0.7417
 304       1.025e+00       1.102e-01       3.999e-01          -0.015           0.000           1.000       5.644e-04         -1.0048
 305       1.011e+00       1.102e-01       3.997e-01          -0.015           0.000           1.000       4.394e-04         -1.4539
 306       1.000e+00       1.102e-01       3.995e-01          -0.015           0.000           1.000       2.787e-04         -2.4452
 307       9.942e-01       1.102e-01       3.994e-01          -0.015           0.000           1.000       9.548e-05         -5.9277
Strip 29
 308       1.117e+00       1.504e-01       4.013e-01          -0.015          -0.000           1.000       1.081e-04         -0.0867
 309       1.113e+00       1.504e-01       4.013e-01          -0.015           0.000           1.000       3.155e-04         -0.1538
 310       1.104e+00       1.504e-01       4.011e-01          -0.015           0.000           1.000       4.974e-04         -0.2331
 311       1.092e+00       1.504e-01       4.009e-01          -0.015           0.000           1.000       6.390e-04         -0.3230
 312       1.076e+00       1.504e-01       4.007e-01          -0.015           0.000           1.000       7.288e-04         -0.4292
 313       1.059e+00       1.504e-01       4.004e-01          -0.015          -0.000           1.000       7.596e-04         -0.5619
 314       1.042e+00       1.504e-01       4.002e-01          -0.015          -0.000           1.000       7.288e-04         -0.7398
 315       1.025e+00       1.504e-01       3.999e-01          -0.015           0.000           1.000       6.390e-04         -1.0024
 316       1.011e+00       1.504e-01       3.997e-01          -0.015          -0.000           1.000       4.974e-04         -1.4507
 317       1.000e+00       1.504e-01       3.995e-01          -0.015          -0.000           1.000       3.155e-04         -2.4399
 318       9.942e-01       1.504e-01       3.994e-01          -0.015           0.000           1.000       1.081e-04         -5.9149
Strip 30
 319       1.117e+00       1.951e-01       4.013e-01          -0.015           0.000           1.000       1.185e-04         -0.0863
 320       1.113e+00       1.951e-01       4.013e-01          -0.015           0.000           1.000       3.459e-04         -0.1531
 321       1.104e+00       1.951e-01       4.011e-01          -0.015          -0.000           1.000       5.453e-04         -0.2320
 322       1.092e+00       1.951e-01       4.009e-01          -0.015          -0.000           1.000       7.006e-04         -0.3216
 323       1.076e+00       1.951e-01       4.007e-01          -0.015           0.000           1.000       7.990e-04         -0.4274
 324       1.059e+00       1.951e-01       4.004e-01          -0.015           0.000           1.000       8.328e-04         -0.5597
 325       1.042e+00       1.951e-01       4.002e-01          -0.015           0.000           1.000       7.990e-04         -0.7370
 326       1.025e+00       1.951e-01       3.999e-01          -0.015           0.000           1.000       7.006e-04         -0.9988
 327       1.011e+00       1.951e-01       3.997e-01          -0.015           0.000           1.000       5.453e-04         -1.4456
 328       1.000e+00       1.951e-01       3.995e-01          -0.015           0.000           1.000       3.459e-04         -2.4317
 329       9.942e-01       1.951e-01       3.994e-01          -0.015          -0.000           1.000       1.185e-04         -5.8953
Strip 31
 330       1.117e+00       2.435e-01       4.013e-01          -0.015           0.000           1.000       1.265e-04         -0.0857
 331       1.113e+00       2.435e-01       4.013e-01          -0.015           0.000           1.000       3.693e-04         -0.1521
 332       1.104e+00       2.435e-01       4.011e-01          -0.015           0.000           1.000       5.822e-04         -0.2305
 333       1.092e+00       2.435e-01       4.009e-01          -0.015          -0.000           1.000       7.479e-04         -0.3195
 334       1.076e+00       2.435e-01       4.007e-01          -0.015          -0.000           1.000       8.530e-04         -0.4247
 335       1.059e+00       2.435e-01       4.004e-01          -0.015           0.000           1.000       8.890e-04         -0.5563
 336       1.042e+00       2.435e-01       4.002e-01          -0.015           0.000           1.000       8.530e-04         -0.7328
 337       1.025e+00       2.435e-01       3.999e-01          -0.015           0.000           1.000       7.479e-04         -0.9934
 338       1.011e+00       2.435e-01       3.997e-01          -0.015           0.000           1.000       5.822e-04         -1.4382
 339       1.000e+00       2.435e-01       3.995e-01          -0.015          -0.000           1.000       3.693e-04         -2.4197
 340       9.942e-01       2.435e-01       3.994e-01          -0.015          -0.000           1.000       1.265e-04         -5.8666
Strip 32
 341       1.117e+00       2.946e-01       4.013e-01          -0.015           0.000           1.000       1.319e-04         -0.0849
 342       1.113e+00       2.946e-01       4.013e-01          -0.015           0.000           1.000       3.851e-04         -0.1506
 343       1.104e+00       2.946e-01       4.011e-01          -0.015           0.000           1.000       6.071e-04         -0.2282
 344       1.092e+00       2.946e-01       4.009e-01          -0.015           0.000           1.000       7.800e-04         -0.3165
 345       1.076e+00       2.946e-01       4.007e-01          -0.015           0.000           1.000       8.896e-04         -0.4209
 346       1.059e+00       2.946e-01       4.004e-01          -0.015           0.000           1.000       9.271e-04         -0.5516
 347       1.042e+00       2.946e-01       4.002e-01          -0.015           0.000           1.000       8.896e-04         -0.7270
 348       1.025e+00       2.946e-01       3.999e-01          -0.015           0.000           1.000       7.800e-04         -0.9859
 349       1.011e+00       2.946e-01       3.997e-01          -0.015           0.000           1.000       6.071e-04         -1.4278
 350       1.000e+00       2.946e-01       3.995e-01          -0.015           0.000           1.000       3.851e-04         -2.4028
 351       9.942e-01       2.946e-01       3.994e-01          -0.015           0.000           1.000       1.319e-04         -5.8263
Strip 33
 352       1.117e+00       3.472e-01       4.013e-01          -0.015           0.000           1.000       1.347e-04         -0.0837
 353       1.113e+00       3.472e-01       4.013e-01          -0.015           0.000           1.000       3.931e-04         -0.1485
 354       1.104e+00       3.472e-01       4.011e-01          -0.015          -0.000           1.000       6.198e-04         -0.2251
 355       1.092e+00       3.472e-01       4.009e-01          -0.015          -0.000           1.000       7.962e-04         -0.3123
 356       1.076e+00       3.472e-01       4.007e-01          -0.015          -0.000           1.000       9.081e-04         -0.4157
 357       1.059e+00       3.472e-01       4.004e-01          -0.015           0.000           1.000       9.464e-04         -0.5451
 358       1.042e+00       3.472e-01       4.002e-01          -0.015           0.000           1.000       9.081e-04         -0.7188
 359       1.025e+00       3.472e-01       3.999e-01          -0.015           0.000           1.000       7.962e-04         -0.9755
 360       1.011e+00       3.472e-01       3.997e-01          -0.015           0.000           1.000       6.198e-04         -1.4136
 361       1.000e+00       3.472e-01       3.995e-01          -0.015          -0.000           1.000       3.931e-04         -2.3796
 362       9.942e-01       3.472e-01       3.994e-01          -0.015          -0.000           1.000       1.347e-04         -5.7711
Strip 34
 363       1.117e+00       4.004e-01       4.013e-01          -0.015          -0.000           1.000       1.347e-04         -0.0820
 364       1.113e+00       4.004e-01       4.013e-01          -0.015          -0.000           1.000       3.931e-04         -0.1456
 365       1.104e+00       4.004e-01       4.011e-01          -0.015           0.000           1.000       6.198e-04         -0.2209
 366       1.092e+00       4.004e-01       4.009e-01          -0.015           0.000           1.000       7.962e-04         -0.3066
 367       1.076e+00       4.004e-01       4.007e-01          -0.015           0.000           1.000       9.081e-04         -0.4084
 368       1.059e+00       4.004e-01       4.004e-01          -0.015           0.000           1.000       9.464e-04         -0.5361
 369       1.042e+00       4.004e-01       4.002e-01          -0.015           0.000           1.000       9.081e-04         -0.7077
 370       1.025e+00       4.004e-01       3.999e-01          -0.015           0.000           1.000       7.962e-04         -0.9613
 371       1.011e+00       4.004e-01       3.997e-01          -0.015           0.000           1.000       6.198e-04         -1.3942
 372       1.000e+00       4.004e-01       3.995e-01          -0.015           0.000           1.000       3.931e-04         -2.3484
 373       9.942e-01       4.004e-01       3.994e-01          -0.015           0.000           1.000       1.347e-04         -5.6967
Strip 35
 374       1.117e+00       4.531e-01       4.013e-01          -0.015           0.000           1.000       1.319e-04         -0.0798
 375       1.113e+00       4.531e-01       4.013e-01          -0.015           0.000           1.000       3.851e-04         -0.1417
 376       1.104e+00       4.531e-01       4.011e-01          -0.015          -0.000           1.000       6.071e-04         -0.2150
 377       1.092e+00       4.531e-01       4.009e-01          -0.015           0.000           1.000       7.800e-04         -0.2988
 378       1.076e+00       4.531e-01       4.007e-01          -0.015           0.000           1.000       8.896e-04         -0.3985
 379       1.059e+00       4.531e-01       4.004e-01          -0.015           0.000           1.000       9.271e-04         -0.5238
 380       1.042e+00       4.531e-01       4.002e-01          -0.015           0.000           1.000       8.896e-04         -0.6926
 381       1.025e+00       4.531e-01       3.999e-01          -0.015           0.000           1.000       7.800e-04         -0.9423
 382       1.011e+00       4.531e-01       3.997e-01          -0.015           0.000           1.000       6.071e-04         -1.3683
 383       1.000e+00       4.531e-01       3.995e-01          -0.015           0.000           1.000       3.851e-04         -2.3066
 384       9.942e-01       4.531e-01       3.994e-01          -0.015           0.000           1.000       1.319e-04         -5.5975
Strip 36
 385       1.117e+00       5.041e-01       4.013e-01          -0.015           0.000           1.000       1.265e-04         -0.0767
 386       1.113e+00       5.041e-01       4.013e-01          -0.015           0.000           1.000       3.693e-04         -0.1363
 387       1.104e+00       5.041e-01       4.011e-01          -0.015           0.000           1.000       5.822e-04         -0.2070
 388       1.092e+00       5.041e-01       4.009e-01          -0.015           0.000           1.000       7.479e-04         -0.2881
 389       1.076e+00       5.041e-01       4.007e-01          -0.015          -0.000           1.000       8.530e-04         -0.3849
 390       1.059e+00       5.041e-01       4.004e-01          -0.015           0.000           1.000       8.890e-04         -0.5071
 391       1.042e+00       5.041e-01       4.002e-01          -0.015           0.000           1.000       8.530e-04         -0.6722
 392       1.025e+00       5.041e-01       3.999e-01          -0.015           0.000           1.000       7.479e-04         -0.9167
 393       1.011e+00       5.041e-01       3.997e-01          -0.015           0.000           1.000       5.822e-04         -1.3337
 394       1.000e+00       5.041e-01       3.995e-01          -0.015           0.000           1.000       3.693e-04         -2.2513
 395       9.942e-01       5.041e-01       3.994e-01          -0.015          -0.000           1.000       1.265e-04         -5.4666
Strip 37
 396       1.117e+00       5.525e-01       4.013e-01          -0.015           0.000           1.000       1.185e-04         -0.0725
 397       1.113e+00       5.525e-01       4.013e-01          -0.015           0.000           1.000       3.459e-04         -0.1289
 398       1.104e+00       5.525e-01       4.011e-01          -0.015           0.000           1.000       5.453e-04         -0.1961
 399       1.092e+00       5.525e-01       4.009e-01          -0.015           0.000           1.000       7.006e-04         -0.2734
 400       1.076e+00       5.525e-01       4.007e-01          -0.015           0.000           1.000       7.990e-04         -0.3664
 401       1.059e+00       5.525e-01       4.004e-01          -0.015           0.000           1.000       8.328e-04         -0.4845
 402       1.042e+00       5.525e-01       4.002e-01          -0.015           0.000           1.000       7.990e-04         -0.6447
 403       1.025e+00       5.525e-01       3.999e-01          -0.015           0.000           1.000       7.006e-04         -0.8825
 404       1.011e+00       5.525e-01       3.997e-01          -0.015           0.000           1.000       5.453e-04         -1.2879
 405       1.000e+00       5.525e-01       3.995e-01          -0.015          -0.000           1.000       3.459e-04         -2.1786
 406       9.942e-01       5.525e-01       3.994e-01          -0.015          -0.000           1.000       1.185e-04         -5.2948
Strip 38
 407       1.117e+00       5.973e-01       4.013e-01          -0.015           0.000           1.000       1.081e-04         -0.0669
 408       1.113e+00       5.973e-01       4.013e-01          -0.015           0.000           1.000       3.155e-04         -0.1190
 409       1.104e+00       5.973e-01       4.011e-01          -0.015           0.000           1.000       4.974e-04         -0.1814
 410       1.092e+00       5.973e-01       4.009e-01          -0.015           0.000           1.000       6.390e-04         -0.2537
 411       1.076e+00       5.973e-01       4.007e-01          -0.015           0.000           1.000       7.288e-04         -0.3414
 412       1.059e+00       5.973e-01       4.004e-01          -0.015           0.000           1.000       7.596e-04         -0.4539
 413       1.042e+00       5.973e-01       4.002e-01          -0.015           0.000           1.000       7.288e-04         -0.6077
 414       1.025e+00       5.973e-01       3.999e-01          -0.015           0.000           1.000       6.390e-04         -0.8369
 415       1.011e+00       5.973e-01       3.997e-01          -0.015           0.000           1.000       4.974e-04         -1.2275
 416       1.000e+00       5.973e-01       3.995e-01          -0.015           0.000           1.000       3.155e-04         -2.0836
 417       9.942e-01       5.973e-01       3.994e-01          -0.015           0.000           1.000       1.081e-04         -5.0715
Strip 39
 418       1.117e+00       6.375e-01       4.013e-01          -0.015           0.000           1.000       9.548e-05         -0.0596
 419       1.113e+00       6.375e-01       4.013e-01          -0.015           0.000           1.000       2.787e-04         -0.1062
 420       1.104e+00       6.375e-01       4.011e-01          -0.015           0.000           1.000       4.394e-04         -0.1621
 421       1.092e+00       6.375e-01       4.009e-01          -0.015           0.000           1.000       5.644e-04         -0.2276
 422       1.076e+00       6.375e-01       4.007e-01          -0.015           0.000           1.000       6.437e-04         -0.3081
 423       1.059e+00       6.375e-01       4.004e-01          -0.015           0.000           1.000       6.709e-04         -0.4129
 424       1.042e+00       6.375e-01       4.002e-01          -0.015           0.000           1.000       6.437e-04         -0.5582
 425       1.025e+00       6.375e-01       3.999e-01          -0.015           0.000           1.000       5.644e-04         -0.7763
 426       1.011e+00       6.375e-01       3.997e-01          -0.015           0.000           1.000       4.394e-04         -1.1484
 427       1.000e+00       6.375e-01       3.995e-01          -0.015           0.000           1.000       2.787e-04         -1.9606
 428       9.942e-01       6.375e-01       3.994e-01          -0.015           0.000           1.000       9.548e-05         -4.7842
Strip 40
 429       1.117e+00       6.723e-01       4.013e-01          -0.015           0.000           1.000       8.092e-05         -0.0507
 430       1.113e+00       6.723e-01       4.013e-01          -0.015           0.000           1.000       2.362e-04         -0.0904
 431       1.104e+00       6.723e-01       4.011e-01          -0.015           0.000           1.000       3.724e-04         -0.1382
 432       1.092e+00       6.723e-01       4.009e-01          -0.015           0.000           1.000       4.783e-04         -0.1946
 433       1.076e+00       6.723e-01       4.007e-01          -0.015           0.000           1.000       5.456e-04         -0.2652
 434       1.059e+00       6.723e-01       4.004e-01          -0.015           0.000           1.000       5.686e-04         -0.3592
 435       1.042e+00       6.723e-01       4.002e-01          -0.015           0.000           1.000       5.456e-04         -0.4926
